2021.wat-1.26,Language Relatedness and Lexical Closeness can help Improve Multilingual {NMT}: {IITB}ombay@{M}ulti{I}ndic{NMT} {WAT}2021,2021,-1,-1,3,1.0,380,jyotsana khatri,Proceedings of the 8th Workshop on Asian Translation (WAT2021),0,0,0.0,0.0
2021.wat-1.28,Multilingual Machine Translation Systems at {WAT} 2021: One-to-Many and Many-to-One Transformer based {NMT},2021,-1,-1,4,0.0,387,shivam mhaskar,Proceedings of the 8th Workshop on Asian Translation (WAT2021),0,0,0.0,0.0
2021.wat-1.29,{IITP}-{MT} at {WAT}2021: Indic-{E}nglish Multilingual Neural Machine Translation using {R}omanized Vocabulary,2021,-1,-1,4,0.0,390,ramakrishna appicharla,Proceedings of the 8th Workshop on Asian Translation (WAT2021),0,0,0.0,0.0
2021.smm4h-1.15,{BERT} based Adverse Drug Effect Tweet Classification,2021,-1,-1,3,0.0,1200,tanay kayastha,Proceedings of the Sixth Social Media Mining for Health ({\\#}SMM4H) Workshop and Shared Task,0,0,0.0,0.0
2021.naacl-main.322,How low is too low? A monolingual take on lemmatisation in {I}ndian languages,2021,-1,-1,3,1.0,4215,kumar saunack,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.0,0.0
2021.naacl-main.456,Towards Sentiment and Emotion aided Multi-modal Speech Act Classification in {T}witter,2021,-1,-1,4,1.0,4601,tulika saha,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,0,0,0.0,0.0
2021.mtsummit-research.2,Investigating Active Learning in Interactive Neural Machine Translation,2021,-1,-1,5,0.692308,391,kamal gupta,Proceedings of Machine Translation Summit XVIII: Research Track,0,0,0.0,0.0
2021.mtsummit-loresmt.17,Evaluating the Performance of Back-translation for Low Resource {E}nglish-{M}arathi Language Pair: {CFILT}-{IITB}ombay @ {L}o{R}es{MT} 2021,2021,-1,-1,3,0.0,388,aditya jain,Proceedings of the 4th Workshop on Technologies for MT of Low Resource Languages (LoResMT2021),0,0,0.0,0.0
2021.ltedi-1.29,"{CFILT} {IIT} {B}ombay@{LT}-{EDI}-{EACL}2021: Hope Speech Detection for Equality, Diversity, and Inclusion using Multilingual Representation from{T}ransformers",2021,-1,-1,3,0.0,5376,pankaj singh,"Proceedings of the First Workshop on Language Technology for Equality, Diversity and Inclusion",0,0,0.0,0.0
2021.inlg-1.39,{SEPRG}: Sentiment aware Emotion controlled Personalized Response Generation,2021,-1,-1,4,0.8,5987,mauajama firdaus,Proceedings of the 14th International Conference on Natural Language Generation,0,0,0.0,0.0
2021.findings-acl.256,{F}rame{N}et-assisted Noun Compound Interpretation,2021,-1,-1,3,1.0,8126,girishkumar ponkiya,Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021,0,0,0.0,0.0
2021.emnlp-main.675,Role of {L}anguage {R}elatedness in {M}ultilingual {F}ine-tuning of {L}anguage {M}odels: {A} {C}ase {S}tudy in {I}ndo-{A}ryan {L}anguages,2021,-1,-1,5,0.0,9995,tejas dhamecha,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,0,0,0.0,0.0
2021.emnlp-main.789,{``}So You Think You{'}re Funny?{''}: Rating the Humour Quotient in Standup Comedy,2021,-1,-1,5,0.0,10201,anirudh mittal,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,0,0,0.0,0.0
