P19-1270,Joint Effects of Context and User History for Predicting Online Conversation Re-entries,2019,22,0,4,1.0,5773,xingshan zeng,Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics,1,0,0.05623626951668184,0.1323828059183974
D19-1465,Coupling Global and Local Context for Unsupervised Aspect Extraction,2019,0,0,6,1.0,27036,ming liao,Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP),0,0,-0.031362483355824,-0.032453646393453
D19-1470,Neural Conversation Recommendation with Online Interaction Modeling,2019,0,0,4,1.0,5773,xingshan zeng,Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP),0,0,-0.031362483355824,-0.032453646393453
P18-2033,Task-oriented Dialogue System for Automatic Diagnosis,2018,0,14,7,0.317963,3654,zhongyu wei,Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,-0.031362483355824,-0.032453646393453
P18-1184,Rumor Detection on {T}witter with Tree-structured Recursive Neural Networks,2018,0,47,3,1.0,6403,jing ma,Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),1,0,0.0,0.0
P18-1203,{D}eep {D}yna-{Q}: Integrating Planning for Task-Completion Dialogue Policy Learning,2018,0,17,5,1.0,9879,baolin peng,Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),1,0,-0.031362483355824,-0.032453646393453
N18-1035,Microblog Conversation Recommendation via Joint Modeling of Topics and Discourse,2018,0,8,6,1.0,5773,xingshan zeng,"Proceedings of the 2018 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long Papers)",0,0,-0.031362483355824,-0.032453646393453
L18-1078,The {UIR} Uncertainty Corpus for {C}hinese: Annotating {C}hinese Microblog Corpus for Uncertainty Identification from Social Media,2018,0,0,8,0.843532,21327,binyang li,Proceedings of the Eleventh International Conference on Language Resources and Evaluation ({LREC} 2018),0,0,-0.031362483355824,-0.032453646393453
J18-4008,A Joint Model of Conversational Discourse Latent Topics on Microblogs,2018,103,0,4,0.677419,4437,jing li,Computational Linguistics,0,0,-0.3839103184028691,-0.25979385332693394
W17-5905,{NLPTEA} 2017 Shared Task {--} {C}hinese Spelling Check,2017,6,2,6,1.0,15052,gabriel fung,Proceedings of the 4th Workshop on Natural Language Processing Techniques for Educational Applications ({NLPTEA} 2017),0,0,-0.39308293468908445,-0.1943834377604498
P17-1066,Detect Rumors in Microblog Posts Using Propagation Structure via Kernel Learning,2017,18,72,3,0.909091,6403,jing ma,Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),1,0,-0.031362483355824,-0.032453646393453
I17-4002,{IJCNLP}-2017 Task 2: Dimensional Sentiment Analysis for {C}hinese Phrases,2017,0,0,4,0.0,2441,liangchih yu,"Proceedings of the {IJCNLP} 2017, Shared Tasks",0,0,-0.4164963964958969,-0.02848699130940175
E17-1043,May {I} take your order? A Neural Model for Extracting Structured Information from Conversations,2017,29,0,5,1.0,9879,baolin peng,"Proceedings of the 15th Conference of the {E}uropean Chapter of the Association for Computational Linguistics: Volume 1, Long Papers",0,0,-0.031362483355824,-0.032453646393453
D17-1237,Composite Task-Completion Dialogue Policy Learning via Hierarchical Deep Reinforcement Learning,2017,42,41,7,1.0,9879,baolin peng,Proceedings of the 2017 Conference on Empirical Methods in Natural Language Processing,0,0,0.11523197921667279,-0.5910715127906573
P16-1199,Topic Extraction from Microblog Posts Using Conversation Structures,2016,25,11,5,1.0,4437,jing li,Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),1,0,-0.7941396840561535,0.0139545925450414
C16-2041,"{ACE}: Automatic Colloquialism, Typographical and Orthographic Errors Detection for {C}hinese Language",2016,0,0,7,0.0,35660,shichao dong,"Proceedings of {COLING} 2016, the 26th International Conference on Computational Linguistics: System Demonstrations",0,0,-0.031362483355824,-0.032453646393453
S15-2111,{UIR}-{PKU}: {T}witter-{O}pin{M}iner System for Sentiment Analysis in {T}witter at {S}em{E}val 2015,2015,12,0,7,0.0,4586,xu han,Proceedings of the 9th International Workshop on Semantic Evaluation ({S}em{E}val 2015),0,0,-0.36455789370384634,-0.2368788783334673
D15-1259,Using Content-level Structures for Summarizing Microblog Repost Trees,2015,31,8,5,1.0,4437,jing li,Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing,0,0,-0.1667443024559119,-0.41426661786651375
P14-5017,Web Information Mining and Decision Support Platform for the Modern Service Industry,2014,10,1,4,1.0,21327,binyang li,Proceedings of 52nd Annual Meeting of the Association for Computational Linguistics: System Demonstrations,0,0,0.0,0.0
zhou-etal-2014-cuhk,The {CUHK} Discourse {T}ree{B}ank for {C}hinese: Annotating Explicit Discourse Connectives for the {C}hinese {T}ree{B}ank,2014,28,5,4,1.0,39109,lanjun zhou,Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14),0,0,0.4430368795379117,-0.037089979954550045
D14-1123,Exploiting Community Emotion for Microblog Event Detection,2014,25,14,7,0.0,37269,gaoyan ou,Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing ({EMNLP}),0,0,-0.031362483355824,-0.032453646393453
P13-2011,An Empirical Study on Uncertainty Identification in Social Media Context,2013,17,11,7,0.666667,3654,zhongyu wei,Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,0.08546615151037895,-0.31650339257006976
D13-1091,Is {T}witter A Better Corpus for Measuring Sentiment Similarity?,2013,28,8,6,0.0,3251,shi feng,Proceedings of the 2013 Conference on Empirical Methods in Natural Language Processing,0,0,-0.031362483355824,-0.032453646393453
P12-2053,Information-theoretic Multi-view Domain Adaptation,2012,16,6,4,0.0,42665,pei yang,Proceedings of the 50th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),0,0,-0.12719716574510295,-0.39510262628694665
he-etal-2012-quantising,Quantising Opinions for Political Tweets Analysis,2012,13,18,4,0.0,69,yulan he,Proceedings of the Eighth International Conference on Language Resources and Evaluation ({LREC}'12),0,0,-0.2990354910975053,0.1895295857419831
C12-2138,Cross-Lingual Identification of Ambiguous Discourse Connectives for Resource-Poor Language,2012,19,7,5,1.0,39109,lanjun zhou,Proceedings of {COLING} 2012: Posters,0,0,0.3529374044710173,-0.10174306212037616
P11-1012,Query Weighting for Ranking Model Adaptation,2011,35,7,4,0.0,44642,peng cai,Proceedings of the 49th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies,1,0,0.0,0.0
D11-1015,Unsupervised Discovery of Discourse Relations for Eliminating Intra-sentence Polarity Ambiguities,2011,21,51,5,1.0,39109,lanjun zhou,Proceedings of the 2011 Conference on Empirical Methods in Natural Language Processing,0,0,-0.0821209475260708,-0.13824725007773553
P10-1139,A Unified Graph Model for Sentence-Based Opinion Retrieval,2010,25,34,4,1.0,21327,binyang li,Proceedings of the 48th Annual Meeting of the Association for Computational Linguistics,1,0,0.2776337335288787,-0.19511070700392805
P09-1121,Exploiting Bilingual Information to Improve Web Search,2009,28,13,4,0.904762,7651,wei gao,Proceedings of the Joint Conference of the 47th Annual Meeting of the {ACL} and the 4th International Joint Conference on Natural Language Processing of the {AFNLP},1,0,-0.031362483355824,-0.032453646393453
P08-2034,Lyric-based Song Sentiment Classification with Sentiment Vector Space Model,2008,11,8,3,1.0,37515,yunqing xia,"Proceedings of ACL-08: HLT, Short Papers",0,0,0.27302663466787525,-0.13932710502322002
xu-etal-2008-opinion,Opinion Annotation in On-line {C}hinese Product Reviews,2008,13,15,3,1.0,1816,ruifeng xu,Proceedings of the Sixth International Conference on Language Resources and Evaluation ({LREC}'08),0,0,-0.4955715148343935,-0.7856310480528093
C08-1124,Extractive Summarization Using Supervised and Semi-Supervised Learning,2008,20,124,1,1.0,3302,kamfai wong,Proceedings of the 22nd International Conference on Computational Linguistics (Coling 2008),0,0,0.07634622642037593,-0.38370130671341546
W07-1511,Annotating {C}hinese Collocations with Multi Information,2007,8,2,3,1.0,1816,ruifeng xu,Proceedings of the Linguistic Annotation Workshop,0,0,0.10979343426964978,0.2640615421304591
W06-2808,Anomaly Detecting within Dynamic {C}hinese Chat Text,2006,-1,-1,2,1.0,37515,yunqing xia,Proceedings of the Workshop on {NEW} {TEXT} Wikis and blogs and other dynamic text sources,0,0,0.0,0.0
P06-1125,A Phonetic-Based Approach to {C}hinese Chat Text Normalization,2006,7,18,2,1.0,37515,yunqing xia,Proceedings of the 21st International Conference on Computational Linguistics and 44th Annual Meeting of the Association for Computational Linguistics,1,0,-0.5273097537244057,-0.7094591228915141
xia-etal-2006-constructing,Constructing A {C}hinese Chat Language Corpus with A Two-Stage Incremental Annotation Approach,2006,5,1,2,1.0,37515,yunqing xia,Proceedings of the Fifth International Conference on Language Resources and Evaluation ({LREC}{'}06),0,0,-0.031362483355824,-0.032453646393453
I05-3013,{NIL} Is Not Nothing: Recognition of {C}hinese Network Informal Language Expressions,2005,16,15,2,1.0,37515,yunqing xia,Proceedings of the Fourth {SIGHAN} Workshop on {C}hinese Language Processing,0,0,0.0,0.0
I05-1037,A Preliminary Work on Classifying Time Granularities of Temporal Questions,2005,12,4,4,0.0,1884,wei li,Second International Joint Conference on Natural Language Processing: Full Papers,0,0,0.07378315211901429,-0.49203647634898234
P04-1074,Applying Machine Learning to {C}hinese Temporal Relation Resolution,2004,17,29,2,0.5,1826,wenjie li,Proceedings of the 42nd Annual Meeting of the Association for Computational Linguistics ({ACL}-04),1,0,0.2776337335288787,-0.19511070700392805
C04-1101,Combining Linguistic Features with Weighted {B}ayesian Classifier for Temporal Reference Processing,2004,19,3,3,0.0,7797,guihong cao,{COLING} 2004: Proceedings of the 20th International Conference on Computational Linguistics,0,0,-0.031362483355824,-0.032453646393453
W03-1114,Improving Document Clustering by Utilizing Meta-Data,2003,7,4,1,1.0,3302,kamfai wong,Proceedings of the Sixth International Workshop on Information Retrieval with {A}sian Languages,0,0,0.0,0.0
W01-1305,A Model For Processing Temporal References In {C}hinese,2001,9,20,2,0.0,1826,wenjie li,Proceedings of the {ACL} 2001 Workshop on Temporal and Spatial Information Processing,0,0,-0.031362483355824,-0.032453646393453
O95-1006,Are Statistics-Based Approaches Good Enough For {NLP}? A Case Study Of Maximal-Length {NP} Extraction In {M}andarin {C}hinese,1995,0,0,4,0.0,1826,wenjie li,Proceedings of Rocling {VIII} Computational Linguistics Conference {VIII},0,0,-0.45786186160956627,-0.0576731749408145
